student_id,date,program,location,score_reading,score_writing,score_mathNoCalc,score_mathCalc
155599,23/09/2017,refresh,online,664,48,481,713
155600,10/04/2016,intake,NA,564,56,670,411
155600,13/05/2016,refresh,online,566,55,672,415
155600,16/06/2016,tutoring,center,592,56,704,428
155601,26/11/2017,intake,NA,552,26,609,527
155601,21/12/2017,skills,center,571,27,632,542
155610,18/12/2016,intake,NA,731,41,527,263
155610,07/01/2017,skills,center,746,43,545,271
155617,17/05/2016,intake,NA,503,15,294,767
155617,03/06/2016,refresh,center,505,16,298,763
155644,22/02/2016,intake,NA,540,81,278,602
155644,15/03/2016,skills,center,550,82,289,623
155644,06/04/2016,refresh,online,554,83,293,634
155644,22/04/2016,tutoring,center,569,87,306,664
155644,06/06/2016,tutoring,center,585,89,318,688
155645,03/07/2017,intake,NA,608,20,428,499
155645,19/07/2017,skills,center,619,20,440,517
155647,10/06/2016,intake,NA,466,75,422,577
155647,27/06/2016,skills,center,483,77,446,588
155647,04/08/2016,skills,center,499,80,468,607
155648,02/09/2017,intake,NA,703,41,512,525
155648,26/09/2017,skills,center,712,42,535,536
155648,22/10/2017,tutoring,center,744,44,551,561
155648,12/12/2017,tutoring,center,767,46,569,584
155648,24/01/2018,refresh,online,780,48,580,599
155649,31/12/2016,intake,NA,579,39,436,684
155649,19/01/2017,skills,center,591,39,461,707
155649,21/02/2017,tutoring,center,604,40,489,725
155657,29/05/2016,intake,NA,749,46,314,320
155657,23/06/2016,skills,center,748,47,324,329
155657,10/07/2016,refresh,online,750,47,325,334
155659,22/09/2017,intake,NA,589,47,386,570
155659,21/10/2017,skills,center,603,48,403,593
155659,22/11/2017,skills,center,626,51,428,619
155662,04/12/2016,intake,NA,515,41,293,671
155662,16/12/2016,skills,center,523,42,299,678
155665,18/12/2017,intake,NA,702,38,439,640
155665,31/12/2017,skills,center,716,39,457,667
155667,28/01/2017,intake,NA,724,26,520,710
155667,23/02/2017,skills,center,747,27,535,725
155671,23/06/2018,intake,NA,619,64,407,616
155671,20/07/2018,tutoring,online,652,69,436,652
155677,18/07/2018,intake,NA,564,44,647,655
155677,08/08/2018,skills,center,569,45,659,672
155677,19/09/2018,refresh,online,571,46,672,685
155677,03/11/2018,refresh,online,578,47,686,695
155681,06/03/2017,intake,NA,532,42,277,478
155681,28/03/2017,skills,center,550,44,288,506
155690,11/06/2016,intake,NA,541,42,352,619
155690,11/07/2016,refresh,online,539,42,357,608
155690,08/08/2016,tutoring,center,555,43,366,638
155730,19/07/2016,intake,NA,772,29,425,460
155730,08/08/2016,tutoring,center,785,30,441,478
155742,19/02/2018,intake,NA,671,53,298,578
155742,18/03/2018,skills,center,683,55,311,592
155742,27/04/2018,tutoring,online,719,58,349,624
155743,29/10/2018,intake,NA,442,59,622,654
155743,15/11/2018,tutoring,online,462,61,671,691
155745,02/12/2016,intake,NA,619,26,520,653
155745,14/12/2016,skills,center,635,27,530,674
155745,13/01/2017,skills,center,654,29,557,691
155746,28/11/2017,intake,NA,501,28,612,430
155746,22/12/2017,tutoring,center,521,28,634,450
155746,30/01/2018,tutoring,center,558,31,684,481
155746,06/04/2018,skills,center,573,32,695,498
155748,02/03/2016,intake,NA,500,57,571,463
155748,01/04/2016,skills,center,508,58,590,466
155748,13/04/2016,skills,center,525,60,632,484
155751,20/09/2017,intake,NA,565,36,474,638
155751,01/10/2017,refresh,online,564,37,478,642
155761,31/10/2017,intake,NA,622,73,689,708
155761,28/11/2017,skills,center,634,75,710,722
155761,17/12/2017,skills,center,668,79,762,764
155761,19/02/2018,skills,center,672,80,777,769
155768,28/12/2016,intake,NA,530,72,501,603
155768,16/01/2017,skills,center,536,73,522,622
155768,12/02/2017,skills,center,558,76,557,657
155771,20/10/2016,intake,NA,706,51,570,687
155771,04/11/2016,skills,center,704,52,582,705
155771,10/12/2016,tutoring,center,724,54,600,738
155771,11/01/2017,refresh,center,717,54,603,751
155771,05/02/2017,refresh,center,724,55,616,762
155782,01/02/2016,intake,NA,708,55,708,493
155782,28/02/2016,skills,center,716,56,724,507
155782,26/03/2016,skills,center,746,59,754,533
155783,10/05/2016,intake,NA,482,31,632,464
155783,08/06/2016,skills,center,491,32,647,473
155783,14/07/2016,tutoring,center,500,33,676,494
155783,15/08/2016,tutoring,center,513,33,700,512
155783,28/09/2016,tutoring,center,518,34,734,524
155784,17/03/2016,intake,NA,537,52,526,539
155784,07/04/2016,tutoring,center,549,53,550,567
155784,05/05/2016,refresh,online,559,53,560,580
155784,28/05/2016,refresh,online,562,54,577,582
155787,31/01/2017,intake,NA,611,61,342,563
155787,22/02/2017,refresh,online,608,62,348,564
155787,23/03/2017,skills,center,627,63,356,577
155787,28/04/2017,skills,center,657,66,375,594
155789,20/01/2017,intake,NA,569,47,416,656
155789,12/02/2017,skills,center,576,48,427,669
155789,15/03/2017,tutoring,center,596,49,448,705
155789,11/04/2017,tutoring,center,612,51,472,723
155791,20/06/2017,intake,NA,508,25,737,703
155791,03/07/2017,tutoring,center,523,26,765,726
155791,03/08/2017,tutoring,center,541,28,792,757
155796,11/07/2016,intake,NA,516,49,424,524
155796,03/08/2016,skills,center,527,51,439,543
155796,17/08/2016,skills,center,537,54,457,559
155800,26/12/2017,intake,NA,580,35,328,372
155800,02/01/2018,tutoring,center,621,38,350,393
155800,10/02/2018,skills,center,631,39,362,403
155800,06/03/2018,skills,center,648,41,384,424
155801,03/11/2017,intake,NA,624,58,400,596
155801,14/11/2017,skills,center,640,60,416,622
155802,08/02/2018,intake,NA,536,50,360,616
155802,01/03/2018,skills,center,548,52,373,624
155802,12/04/2018,refresh,online,551,52,379,634
155804,18/07/2016,intake,NA,619,68,472,391
155804,06/08/2016,skills,center,632,70,488,405
155804,22/08/2016,refresh,online,639,71,505,415
155805,25/12/2017,intake,NA,507,63,609,433
155805,19/01/2018,tutoring,center,543,66,662,466
155805,05/02/2018,tutoring,online,564,70,738,483
155806,30/12/2016,intake,NA,680,58,472,540
155806,10/01/2017,skills,center,690,60,478,548
155807,20/10/2018,intake,NA,690,34,487,656
155807,13/11/2018,skills,center,710,34,506,673
155807,15/12/2018,skills,center,744,36,530,686
155807,14/01/2019,skills,center,748,36,530,686
155809,09/08/2018,intake,NA,603,55,338,571
155809,06/09/2018,skills,center,618,57,349,587
155809,11/10/2018,refresh,center,621,58,350,583
155809,08/12/2018,refresh,online,627,58,361,596
155810,15/03/2018,intake,NA,439,57,474,472
155810,26/03/2018,refresh,online,444,58,488,472
155812,13/02/2016,intake,NA,749,61,601,620
155812,08/03/2016,skills,center,747,63,625,636
155812,14/04/2016,skills,center,771,67,651,664
155812,21/04/2016,skills,center,778,66,656,669
155826,24/06/2018,intake,NA,626,47,565,490
155826,15/07/2018,tutoring,center,664,50,616,528
155829,31/03/2018,intake,NA,611,45,673,625
155829,21/04/2018,tutoring,center,647,49,723,676
155829,21/05/2018,tutoring,online,670,51,800,706
155832,14/09/2017,intake,NA,502,27,293,439
155832,09/10/2017,skills,center,517,28,306,458
155836,11/02/2017,intake,NA,735,64,468,651
155836,04/03/2017,skills,center,750,66,482,673
155843,02/03/2016,intake,NA,592,57,537,564
155843,14/03/2016,refresh,online,588,57,541,571
155846,25/08/2017,intake,NA,528,61,574,524
155846,23/09/2017,skills,center,540,61,589,538
155846,18/10/2017,skills,center,562,64,615,563
155846,12/11/2017,refresh,center,566,66,630,562
155846,22/12/2017,skills,center,570,67,633,551
155847,05/11/2017,intake,NA,480,56,589,589
155847,20/11/2017,tutoring,center,493,57,629,610
155847,09/12/2017,skills,center,506,59,655,617
155848,11/03/2018,intake,NA,442,48,219,624
155848,08/04/2018,tutoring,center,464,51,235,676
155848,17/04/2018,tutoring,online,480,54,256,711
155848,25/04/2018,refresh,online,495,55,260,722
155853,30/06/2018,intake,NA,741,63,673,753
155853,27/07/2018,skills,center,750,66,692,776
155857,21/07/2017,intake,NA,579,46,338,364
155857,09/08/2017,skills,center,588,47,355,374
155864,24/05/2018,intake,NA,689,35,504,595
155864,21/06/2018,skills,center,722,36,517,617
155864,03/07/2018,tutoring,center,781,39,559,676
155865,19/03/2018,intake,NA,663,43,596,659
155865,28/03/2018,skills,center,676,44,597,666
155865,16/04/2018,tutoring,center,737,48,653,726
155868,12/05/2016,intake,NA,551,56,468,455
155868,21/05/2016,skills,center,566,57,485,470
155868,19/06/2016,tutoring,center,589,60,510,487
155870,11/11/2016,intake,NA,578,38,642,521
155870,24/11/2016,skills,center,589,39,657,538
155870,30/12/2016,tutoring,center,616,40,682,558
155870,02/03/2017,tutoring,center,625,41,705,572
155871,30/08/2018,intake,NA,592,39,421,624
155871,20/09/2018,refresh,center,594,39,419,626
155871,26/10/2018,refresh,online,603,39,420,636
155871,07/11/2018,refresh,center,603,39,429,637
155873,10/11/2017,intake,NA,639,80,219,531
155873,02/12/2017,refresh,online,646,80,222,527
155873,26/01/2018,skills,center,668,82,229,537
155874,22/09/2018,intake,NA,620,62,533,688
155874,24/10/2018,tutoring,center,655,66,576,742
155874,03/12/2018,tutoring,online,692,69,643,792
155874,22/01/2019,refresh,online,700,68,674,798
155878,29/01/2016,intake,NA,743,69,473,556
155878,18/02/2016,tutoring,center,778,72,498,578
155881,08/01/2017,intake,NA,504,38,381,543
155881,27/01/2017,skills,center,515,39,390,558
155881,21/02/2017,refresh,online,522,40,399,561
155881,25/02/2017,tutoring,center,531,41,414,589
155884,22/11/2017,intake,NA,695,54,540,615
155884,04/12/2017,refresh,center,691,54,546,618
155891,29/09/2016,intake,NA,472,21,435,492
155891,20/10/2016,skills,center,486,22,456,498
155891,04/11/2016,tutoring,center,501,23,480,525
155895,01/02/2018,intake,NA,646,64,510,557
155895,13/02/2018,skills,center,659,65,528,568
155905,07/10/2016,intake,NA,617,63,643,569
155905,28/10/2016,refresh,center,631,63,651,576
155905,12/11/2016,skills,center,656,66,694,605
155917,11/01/2017,intake,NA,723,31,609,542
155917,31/01/2017,skills,center,724,31,640,551
155917,08/03/2017,skills,center,750,33,675,581
155917,31/03/2017,refresh,center,769,34,678,584
155925,15/07/2016,intake,NA,652,52,402,635
155925,19/08/2016,skills,center,659,53,416,653
155925,20/08/2016,tutoring,center,691,54,428,672
155925,08/09/2016,skills,center,730,56,447,711
155925,21/10/2016,tutoring,center,755,59,465,738
155931,28/09/2018,intake,NA,597,36,338,793
155931,14/10/2018,skills,center,606,37,349,794
155935,25/11/2016,intake,NA,539,72,681,694
155935,22/12/2016,tutoring,center,556,73,706,727
155935,07/02/2017,tutoring,center,562,75,748,742
155941,18/02/2018,intake,NA,733,40,625,606
155941,16/03/2018,skills,center,762,41,659,637
155944,09/11/2017,intake,NA,447,23,379,346
155944,02/12/2017,skills,center,453,23,399,357
155944,04/01/2018,tutoring,online,472,24,440,385
155948,20/06/2017,intake,NA,560,70,367,526
155948,14/07/2017,skills,center,576,73,379,530
155948,01/08/2017,refresh,online,583,75,387,538
155953,15/08/2018,intake,NA,602,56,701,597
155953,07/09/2018,skills,center,613,57,720,609
155962,02/08/2018,intake,NA,761,43,634,146
155962,27/08/2018,skills,center,783,44,644,152
155968,19/07/2017,intake,NA,744,23,317,444
155968,19/08/2017,tutoring,center,755,24,327,455
155968,07/09/2017,skills,center,764,24,342,467
155968,21/10/2017,refresh,online,761,24,348,479
155970,27/11/2017,intake,NA,619,41,647,623
155970,10/12/2017,tutoring,center,637,42,681,631
155974,25/01/2018,intake,NA,565,14,625,702
155974,10/02/2018,skills,center,573,15,639,720
155974,20/02/2018,tutoring,online,603,16,709,748
155974,13/03/2018,refresh,online,607,16,737,775
155975,20/06/2018,intake,NA,681,48,306,387
155975,15/07/2018,skills,center,702,49,321,397
155979,31/03/2016,intake,NA,629,37,338,410
155979,30/04/2016,refresh,center,621,37,343,423
155979,25/05/2016,skills,center,640,39,363,432
155979,21/06/2016,skills,center,675,41,391,464
155979,26/08/2016,tutoring,center,701,42,407,491
155980,27/06/2018,intake,NA,585,29,385,367
155980,18/07/2018,tutoring,online,599,31,404,389
155980,15/08/2018,refresh,online,605,31,411,396
155983,03/07/2018,intake,NA,616,46,349,474
155983,30/07/2018,skills,center,629,48,364,483
155991,10/03/2017,intake,NA,677,75,288,205
155991,04/04/2017,skills,center,700,76,304,211
155991,04/05/2017,skills,center,717,80,321,220
155992,09/07/2018,intake,NA,658,58,347,573
155992,29/07/2018,skills,center,670,59,360,592
156003,31/03/2017,intake,NA,728,41,740,687
156003,13/04/2017,refresh,online,734,41,742,686
156003,12/05/2017,skills,center,741,42,754,703
156003,08/06/2017,tutoring,center,762,43,789,739
156011,25/12/2017,intake,NA,612,82,236,670
156011,20/01/2018,refresh,online,618,82,240,686
156011,26/02/2018,skills,center,626,84,251,692
156019,03/12/2016,intake,NA,696,54,476,476
156019,21/12/2016,skills,center,709,56,488,493
156019,24/01/2017,skills,center,740,59,512,511
156022,17/08/2016,intake,NA,643,44,593,641
156022,23/08/2016,skills,center,663,45,618,647
156055,19/07/2018,intake,NA,650,49,684,362
156055,08/08/2018,skills,center,671,49,716,373
156055,29/08/2018,skills,center,698,52,752,390
156062,08/04/2016,intake,NA,696,61,598,659
156062,27/04/2016,refresh,online,692,62,602,671
156062,18/06/2016,skills,center,701,63,611,678
156064,26/01/2016,intake,NA,708,67,568,735
156064,10/02/2016,tutoring,center,719,70,605,765
156067,16/05/2017,intake,NA,524,32,394,560
156067,16/06/2017,skills,center,531,33,406,569
156067,05/07/2017,tutoring,center,545,34,430,590
156067,16/08/2017,skills,center,557,36,448,628
156067,07/09/2017,refresh,online,566,37,467,643
156068,02/04/2018,intake,NA,581,71,506,637
156068,12/04/2018,skills,center,594,72,510,651
156070,24/05/2016,intake,NA,715,47,634,688
156070,02/06/2016,skills,center,725,48,645,696
156075,17/03/2016,intake,NA,467,49,323,576
156075,08/04/2016,skills,center,476,50,337,590
156075,19/05/2016,tutoring,center,485,51,353,606
156090,22/06/2016,intake,NA,540,58,310,589
156090,29/06/2016,refresh,online,542,58,315,594
156090,08/07/2016,tutoring,center,558,60,320,615
156102,17/01/2016,intake,NA,665,13,612,599
156102,29/01/2016,skills,center,680,13,646,617
156102,14/02/2016,skills,center,711,14,669,650
156102,25/03/2016,refresh,online,727,14,699,678
156109,16/10/2018,intake,NA,565,48,410,601
156109,15/11/2018,tutoring,center,599,52,437,638
156109,08/12/2018,skills,center,614,52,455,662
156109,09/03/2019,refresh,online,620,54,472,673
156110,25/09/2017,intake,NA,535,47,444,531
156110,12/10/2017,tutoring,center,550,49,465,555
156113,05/09/2016,intake,NA,557,64,490,703
156113,20/09/2016,skills,center,556,66,500,732
156119,02/11/2018,intake,NA,730,68,427,714
156119,19/11/2018,tutoring,center,780,74,468,784
156128,06/11/2016,intake,NA,613,52,522,483
156128,24/11/2016,refresh,center,613,52,517,494
156128,24/12/2016,skills,center,630,54,530,506
156131,10/09/2016,intake,NA,471,60,572,721
156131,24/09/2016,tutoring,center,481,62,594,753
156131,28/09/2016,refresh,online,484,64,600,763
156133,23/10/2017,intake,NA,602,33,598,643
156133,22/11/2017,skills,center,601,34,613,668
156139,20/07/2016,intake,NA,685,54,671,673
156139,28/07/2016,tutoring,center,699,56,689,689
156139,26/08/2016,refresh,center,692,56,690,692
156139,14/09/2016,tutoring,center,698,57,725,711
156142,02/03/2016,intake,NA,573,61,392,442
156142,25/03/2016,skills,center,578,62,411,462
156143,18/09/2017,intake,NA,711,18,693,393
156143,08/10/2017,skills,center,720,19,710,404
156143,01/11/2017,skills,center,753,20,756,423
156145,07/06/2017,intake,NA,580,40,339,571
156145,19/06/2017,tutoring,center,599,41,354,587
156145,19/07/2017,tutoring,center,613,43,369,602
156146,23/11/2017,intake,NA,732,37,634,529
156146,18/12/2017,skills,center,753,38,656,535
156148,20/11/2018,intake,NA,660,42,714,208
156148,30/11/2018,skills,center,671,42,739,215
156148,07/12/2018,tutoring,center,719,45,793,231
156158,21/04/2016,intake,NA,750,73,485,566
156158,12/05/2016,skills,center,773,74,502,576
156158,23/05/2016,tutoring,center,791,76,519,596
156169,07/12/2017,intake,NA,569,40,651,671
156169,25/12/2017,skills,center,568,41,674,704
156169,30/01/2018,skills,center,590,43,699,730
156169,05/02/2018,skills,center,585,43,701,736
156169,08/04/2018,refresh,center,593,44,710,735
156172,11/12/2017,intake,NA,461,21,667,425
156172,08/01/2018,skills,center,471,22,688,435
156174,23/09/2016,intake,NA,384,51,487,405
156174,16/10/2016,skills,center,395,53,492,418
156174,19/11/2016,skills,center,407,56,527,444
156174,20/12/2016,refresh,online,415,56,536,456
156174,11/02/2017,refresh,center,422,56,541,462
156178,01/06/2016,intake,NA,649,48,605,523
156178,09/07/2016,refresh,center,646,48,604,531
156178,08/08/2016,tutoring,center,651,49,629,556
156178,16/10/2016,skills,center,639,50,641,568
156179,16/09/2016,intake,NA,611,40,370,440
156179,10/10/2016,skills,center,632,41,387,456
156179,03/11/2016,skills,center,665,43,405,484
156179,11/01/2017,refresh,online,685,44,421,500
156182,25/05/2016,intake,NA,382,65,503,701
156182,26/06/2016,skills,center,386,66,516,716
156182,22/07/2016,skills,center,397,68,544,749
156182,13/09/2016,tutoring,center,407,70,562,778
156192,05/08/2016,intake,NA,449,62,296,248
156192,02/09/2016,tutoring,center,461,63,301,252
156192,07/09/2016,skills,center,470,65,306,254
156192,20/10/2016,tutoring,center,476,68,322,265
156209,09/11/2017,intake,NA,687,50,541,540
156209,01/12/2017,skills,center,702,52,568,556
156209,30/12/2017,refresh,online,707,52,573,552
156209,19/02/2018,skills,center,729,54,597,579
156211,16/09/2016,intake,NA,529,47,590,676
156211,12/10/2016,refresh,center,536,48,594,683
